tipo_do_animal;raca;idade;genero;peso;duracao;perda_de_apetite;vomito;diarreia;tosse;dificuldade_para_respirar;dificuldade_para_locomover;problemas_na_pele;secrecao_nasal;secrecao_ocular;batimento_cardiaco;agitacao;andar_em_circulos;aumento_apetite;cera_excessiva_nas_orelhas;coceira;desidratacao;desmaio;dificuldade_para_urinar;dor;espamos_musculares;espirros;febre;fraqueza;inchaco;lambedura;letargia;lingua_azulada;perda_de_pelos;perda_de_peso;ranger_de_dentes;ronco;salivacao;suor_alterado;classe_doenca
vaca;jersey;3;0;500;1;0;0;0;0;1;0;0;0;0;95;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cachorro;buldogue_frances;2;1;12;31;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;puro-sangue;12;1;480;30;0;0;0;0;1;0;0;0;0;92;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cachorro;labrador;3;0;27;40;0;0;0;0;1;0;0;0;0;155;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida_(srd);3;1;15;1;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;maine_coon;6;1;8;1;0;0;0;0;0;0;0;1;0;155;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;lusitano;7;0;490;30;0;0;0;0;1;0;0;0;0;93;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
vaca;jersey;4;1;550;16;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;angus;5;1;700;1;0;0;0;0;0;0;0;1;1;80;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida_(srd);2;0;4;5;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;pastor_alemao;4;1;30;45;0;0;0;0;1;0;0;0;0;155;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;sem_raca_definida;8;1;500;20;0;0;0;0;1;0;0;0;0;95;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cachorro;labrador;4;1;28;45;0;0;0;0;1;0;0;0;0;155;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;golden_retriever;2;0;25;1;0;0;0;0;0;0;1;0;0;140;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;3;1;18;30;0;0;0;0;1;0;0;0;0;150;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;border_collie;2;0;20;30;0;0;0;0;0;0;0;0;0;160;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;chihuahua;4;0;2.5;5;0;0;0;0;0;0;0;0;0;170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;quarto_de_milha;7;1;550;10;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cabra;boer;3;0;60;20;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;holandesa;4;0;600;45;0;0;0;0;1;0;0;0;0;98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
gato;sem_raca_definida_(srd);2;0;4;5;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;5;1;6;2;0;0;0;0;0;0;0;1;1;170;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;border_collie;2;0;20;30;0;0;0;0;0;0;0;0;0;160;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;jersey;4;1;550;16;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;maine_coon;6;1;8;1;0;0;0;0;0;0;0;1;0;155;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;persa;4;1;5.5;12;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;angus;5;1;700;1;0;0;0;0;0;0;0;1;1;80;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;border_collie;2;0;20;30;0;0;0;0;0;0;0;0;0;160;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;siames;1;0;3.8;4;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
coelho;holland_lop;1;0;2;10;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;persa;2;1;5;2;0;0;0;1;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
gato;maine_coon;5;1;7.2;25;0;0;0;0;0;0;0;0;0;178;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;shih_tzu;5;0;6;1;0;0;0;0;0;0;0;0;1;130;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;pug;5;1;9;2;0;0;0;0;1;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cavalo;sem_raca_definida;12;0;450;5;0;0;0;0;0;0;0;0;0;98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cachorro;sem_raca_definida;2;0;12;1;0;0;0;0;0;0;1;0;0;145;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
gato;siames;4;0;3.8;1;0;0;0;0;0;0;0;0;1;170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;ragdoll;3;1;7;6;0;0;0;0;0;0;0;0;0;160;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cachorro;yorkshire;2;0;3;5;0;0;0;0;0;0;0;0;0;170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;persa;5;1;4.8;1;0;0;0;0;0;0;0;0;1;140;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;border_collie;2;0;20;30;0;0;0;0;0;0;0;0;0;160;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;persa;8;0;4.5;1;0;0;0;0;0;0;0;0;1;142;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;3;1;5.5;2;0;0;0;0;0;0;0;1;1;165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;pug;5;1;9;2;0;0;0;0;1;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cachorro;border_collie;4;1;22;40;0;0;0;0;0;0;0;0;0;162;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sphynx;3;1;4.5;2;0;0;0;0;0;0;1;0;0;165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
cachorro;pug;5;1;9;2;0;0;0;0;1;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
vaca;nelore;7;1;800;3;0;0;0;0;0;1;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;nenhuma
gato;siames;2;0;4;15;0;0;0;0;0;0;0;0;0;185;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida_(srd);2;0;4;5;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;3;1;18;30;0;0;0;0;1;0;0;0;0;150;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;jersey;3;0;500;1;0;0;0;0;1;0;0;0;0;95;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cavalo;puro-sangue;12;1;480;30;0;0;0;0;1;0;0;0;0;92;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
vaca;limousin;5;1;750;30;0;0;0;0;0;0;0;0;0;75;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;nenhuma
cavalo;sem_raca_definida;8;1;500;20;0;0;0;0;1;0;0;0;0;95;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cachorro;maltes;2;0;5;1;0;0;0;0;1;0;0;0;0;150;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;nenhuma
cavalo;sem_raca_definida;8;1;500;20;0;0;0;0;1;0;0;0;0;95;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cachorro;pug;3;1;9.5;2;0;0;0;0;1;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cavalo;arabe;8;0;480;20;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;ragdoll;6;1;6.5;18;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;3;0;4.8;4;0;0;0;0;0;0;0;0;0;162;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cachorro;pastor_alemao;4;1;30;45;0;0;0;0;1;0;0;0;0;155;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;persa;4;1;5.5;12;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;sem_raca_definida;6;0;650;1;1;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;nenhuma
gato;maine_coon;4;1;7.5;2;0;0;0;0;0;0;0;1;1;160;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;3;1;18;30;0;0;0;0;1;0;0;0;0;150;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;chihuahua;4;0;2.5;5;0;0;0;0;0;0;0;0;0;170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;shih_tzu;5;0;6;1;0;0;0;0;0;0;0;0;1;130;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;britanico;1;1;4;7;0;0;0;0;0;0;1;0;0;185;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;pug;1;0;8;12;0;0;0;0;1;0;0;0;0;140;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cachorro;sem_raca_definida;5;0;15;1;0;0;0;0;0;0;1;0;0;140;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
gato;ragdoll;3;1;7;6;0;0;0;0;0;0;0;0;0;160;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
gato;sem_raca_definida;3;0;4.5;20;0;0;0;0;0;0;0;0;0;180;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;3;0;4.5;20;0;0;0;0;0;0;0;0;0;180;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;3;1;18;30;0;0;0;0;1;0;0;0;0;150;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;6;1;25;1;0;0;0;0;1;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cachorro;golden_retriever;1;1;28;30;0;0;0;0;0;0;0;0;0;162;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;6;1;25;1;0;0;0;0;1;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
gato;bengal;2;0;4;15;0;0;0;0;0;0;0;0;0;180;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;2;0;4.2;10;0;0;0;0;0;0;0;0;0;170;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;puro-sangue;12;1;480;30;0;0;0;0;1;0;0;0;0;92;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cachorro;pug;5;1;9;2;0;0;0;0;1;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
gato;sem_raca_definida;5;1;6;2;0;0;0;0;0;0;0;1;1;170;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;border_collie;4;1;22;40;0;0;0;0;0;0;0;0;0;162;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;siames;4;0;3.8;1;0;0;0;0;0;0;0;0;1;170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;britanico;4;1;6;2;0;0;0;1;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida_(srd);3;1;15;1;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;sem_raca_definida;12;0;450;5;0;0;0;0;0;0;0;0;0;98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;nenhuma
cabra;boer;3;0;60;20;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;jersey;4;1;550;16;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;britanico;4;1;6;2;0;0;0;1;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;4;1;20;45;0;0;0;0;1;0;0;0;0;158;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;3;1;5.5;2;0;0;0;0;0;0;0;1;1;165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;maltes;2;0;5;1;0;0;0;0;1;0;0;0;0;150;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;nenhuma
cachorro;golden_retriever;3;1;30;30;0;0;0;0;1;0;0;0;0;145;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;pug;5;1;9;2;0;0;0;0;1;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cachorro;pit_bull;4;1;25;2;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;3;1;18;30;0;0;0;0;1;0;0;0;0;150;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;sem_raca_definida;6;1;25;1;0;0;0;0;1;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
gato;maine_coon;6;1;8;1;0;0;0;0;0;0;0;1;0;155;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;poodle;7;0;8;15;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;dachshund;3;0;8;5;0;0;0;0;0;0;0;0;0;170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;chihuahua;4;0;2.5;5;0;0;0;0;0;0;0;0;0;170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;1;0;3.8;7;0;0;0;0;0;0;1;0;0;190;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;ragdoll;3;1;7;6;0;0;0;0;0;0;0;0;0;160;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
gato;sem_raca_definida;5;1;6;2;0;0;0;0;0;0;0;1;1;170;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
coelho;holland_lop;1;0;2;10;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;3;0;4.8;4;0;0;0;0;0;0;0;0;0;162;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
vaca;angus;5;1;700;1;0;0;0;0;0;0;0;1;1;80;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;golden_retriever;3;1;30;30;0;0;0;0;1;0;0;0;0;145;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida_(srd);2;0;4;5;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;bengal;3;1;5;20;0;0;0;0;0;0;0;0;0;190;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;arabe;8;0;480;20;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sphynx;3;1;4.5;2;0;0;0;0;0;0;1;0;0;165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
cachorro;golden_retriever;1;1;28;30;0;0;0;0;0;0;0;0;0;162;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;ragdoll;3;1;6.5;34;0;0;0;0;0;0;0;0;0;160;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
vaca;angus;5;1;700;1;0;0;0;0;0;0;0;1;1;80;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;ragdoll;6;1;6.5;18;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;ragdoll;4;0;5.5;2;0;0;0;0;0;0;0;1;1;168;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;angus;5;1;700;1;0;0;0;0;0;0;0;1;1;80;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;angus;5;1;700;1;0;0;0;0;0;0;0;1;1;80;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;golden_retriever;6;0;28;5;0;0;0;0;1;0;0;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
gato;siames;1;0;3.8;4;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
vaca;angus;4;0;650;1;1;0;0;0;0;0;0;0;0;85;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;nenhuma
gato;ragdoll;6;1;6.5;18;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;3;0;4.8;4;0;0;0;0;0;0;0;0;0;162;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;nenhuma
cachorro;labrador;4;1;28;45;0;0;0;0;1;0;0;0;0;155;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
gato;britanico;4;1;6;2;0;0;0;1;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
vaca;limousin;5;1;750;30;0;0;0;0;0;0;0;0;0;75;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;nenhuma
gato;ragdoll;6;0;7;2;0;0;0;1;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;nenhuma
gato;sem_raca_definida;5;1;6;2;0;0;0;0;0;0;0;1;1;170;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cavalo;puro-sangue;9;1;520;10;0;0;0;0;0;0;0;0;0;85;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cachorro;pastor_alemao;4;1;30;45;0;0;0;0;1;0;0;0;0;155;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nenhuma
cabra;kiko;4;0;90;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;1;450;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;mustangue;12;1;550;5;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;cheviot;4;0;120;6;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;standardbred;7;1;540;6;0;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;rambouillet;5;0;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;andaluz;8;1;550;7;1;0;0;0;0;1;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;karakul;5;1;80;4;1;0;0;1;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;ponei_shetland;11;1;300;7;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;6;1;110;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;1;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);8;0;17.5;1;0;0;0;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;0;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;6;1;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;quarto_de_milha_americano;14;0;520;10;1;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;lincoln;8;1;95;6;1;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;5;1;80;4;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
